id,state_ut_name,year,jail_type,male_convicts,female_convicts,total_convicts,male_under_trial,female_under_trial,total_under_trial,male_detenues,female_detenues,total_detenues,male_others,female_others,total_others,total_male,total_female,grand_total
1387,Madhya Pradesh,2007,District Jail,1911,69,1980,3993,212,4205,0,0,0,13,0,13,5917,281,6198
1388,Madhya Pradesh,2007,Sub_Jail,1481,11,1492,7350,88,7438,0,0,0,28,0,28,8859,99,8958
1389,Madhya Pradesh,2007,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,Madhya Pradesh,2007,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,Madhya Pradesh,2007,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,Madhya Pradesh,2007,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,Madhya Pradesh,2007,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,Madhya Pradesh,2007,Total,15940,373,16313,15819,481,16300,34,0,34,65,0,65,31858,854,32712
1395,Madhya Pradesh,2008,Central Jail,12136,290,12426,4888,242,5130,93,0,93,20,0,20,17137,532,17669
1396,Madhya Pradesh,2008,District Jail,1943,97,2040,5369,265,5634,10,0,10,24,0,24,7346,362,7708
1397,Madhya Pradesh,2008,Sub_Jail,1627,9,1636,7645,79,7724,0,0,0,18,0,18,9290,88,9378
1398,Madhya Pradesh,2008,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,Madhya Pradesh,2008,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,Madhya Pradesh,2008,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,Madhya Pradesh,2008,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,Madhya Pradesh,2008,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,Madhya Pradesh,2008,Total,15706,396,16102,17902,586,18488,103,0,103,62,0,62,33773,982,34755
1404,Madhya Pradesh,2009,Central Jail,11480,298,11778,4716,215,4931,51,0,51,27,0,27,16274,513,16787
1405,Madhya Pradesh,2009,District Jail,2127,93,2220,4824,249,5073,0,0,0,25,0,25,6976,342,7318
1406,Madhya Pradesh,2009,Sub_Jail,1360,9,1369,7240,67,7307,0,0,0,25,0,25,8625,76,8701
1407,Madhya Pradesh,2009,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,Madhya Pradesh,2009,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,Madhya Pradesh,2009,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,Madhya Pradesh,2009,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,Madhya Pradesh,2009,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,Madhya Pradesh,2009,Total,14967,400,15367,16780,531,17311,51,0,51,77,0,77,31875,931,32806
1413,Madhya Pradesh,2010,Central Jail,11106,288,11394,4127,205,4332,86,0,86,31,0,31,15350,493,15843
1414,Madhya Pradesh,2010,District Jail,1989,110,2099,4589,289,4878,0,0,0,64,9,73,6642,408,7050
1415,Madhya Pradesh,2010,Sub_Jail,1050,14,1064,7232,80,7312,0,0,0,27,0,27,8309,94,8403
1416,Madhya Pradesh,2010,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,Madhya Pradesh,2010,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,Madhya Pradesh,2010,Open Jail,22,0,22,0,0,0,0,0,0,0,0,0,22,0,22
1419,Madhya Pradesh,2010,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,Madhya Pradesh,2010,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,Madhya Pradesh,2010,Total,14167,412,14579,15948,574,16522,86,0,86,122,9,131,30323,995,31318
1422,Madhya Pradesh,2011,Central Jail,11544,304,11848,4299,235,4534,130,0,130,35,0,35,16008,539,16547
1423,Madhya Pradesh,2011,District Jail,2901,138,3039,4540,293,4833,2,0,2,51,1,52,7494,432,7926
1424,Madhya Pradesh,2011,Sub_Jail,1033,12,1045,7232,102,7334,0,0,0,40,0,40,8305,114,8419
1425,Madhya Pradesh,2011,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,Madhya Pradesh,2011,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,Madhya Pradesh,2011,Open Jail,24,0,24,0,0,0,0,0,0,0,0,0,24,0,24
1428,Madhya Pradesh,2011,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,Madhya Pradesh,2011,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,Madhya Pradesh,2011,Total,15502,454,15956,16071,630,16701,132,0,132,126,1,127,31831,1085,32916
1431,Madhya Pradesh,2012,Central Jail,11575,326,11901,4212,229,4441,138,1,139,9,0,9,15934,556,16490
1432,Madhya Pradesh,2012,District Jail,3072,149,3221,5591,370,5961,0,0,0,47,0,47,8710,519,9229
1433,Madhya Pradesh,2012,Sub_Jail,959,19,978,7130,87,7217,0,0,0,20,0,20,8109,106,8215
1434,Madhya Pradesh,2012,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,Madhya Pradesh,2012,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,Madhya Pradesh,2012,Open Jail,25,0,25,0,0,0,0,0,0,0,0,0,25,0,25
1437,Madhya Pradesh,2012,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,Madhya Pradesh,2012,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,Madhya Pradesh,2012,Total,15631,494,16125,16933,686,17619,138,1,139,76,0,76,32778,1181,33959
1440,Maharashtra,2001,Central Jail,5379,265,5644,9250,290,9540,322,1,323,0,0,0,14951,556,15507
1441,Maharashtra,2001,District Jail,656,11,667,5505,291,5796,8,0,8,4,0,4,6173,302,6475
1442,Maharashtra,2001,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,Maharashtra,2001,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,Maharashtra,2001,Borstal School,0,0,0,0,0,0,34,0,34,0,0,0,34,0,34
1445,Maharashtra,2001,Open Jail,357,0,357,0,0,0,0,0,0,0,0,0,357,0,357
1446,Maharashtra,2001,Special Jail,20,1,21,108,2,110,0,0,0,0,0,0,128,3,131
1447,Maharashtra,2001,Others,21,2,23,0,0,0,0,0,0,0,0,0,21,2,23
1448,Maharashtra,2001,Total,6433,279,6712,14863,583,15446,364,1,365,4,0,4,21664,863,22527
1449,Maharashtra,2002,Central Jail,5825,298,6123,8287,297,8584,279,8,287,0,0,0,14391,603,14994
1450,Maharashtra,2002,District Jail,649,11,660,5492,348,5840,2,0,2,0,0,0,6143,359,6502
1451,Maharashtra,2002,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,Maharashtra,2002,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,Maharashtra,2002,Borstal School,0,0,0,0,0,0,18,0,18,0,0,0,18,0,18
1454,Maharashtra,2002,Open Jail,369,0,369,0,0,0,0,0,0,0,0,0,369,0,369
1455,Maharashtra,2002,Special Jail,24,0,24,90,3,93,0,0,0,0,0,0,114,3,117
1456,Maharashtra,2002,Others,20,2,22,0,0,0,0,0,0,0,0,0,20,2,22
1457,Maharashtra,2002,Total,6887,311,7198,13869,648,14517,299,8,307,0,0,0,21055,967,22022
1458,Maharashtra,2003,Central Jail,6565,360,6925,8984,129,9113,188,1,189,0,0,0,15737,490,16227
1459,Maharashtra,2003,District Jail,830,14,844,5688,378,6066,0,0,0,4,0,4,6522,392,6914
1460,Maharashtra,2003,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,Maharashtra,2003,Women Jail,0,14,14,0,220,220,0,0,0,0,0,0,0,234,234
1462,Maharashtra,2003,Borstal School,0,0,0,0,0,0,0,0,0,17,0,17,17,0,17
1463,Maharashtra,2003,Open Jail,390,0,390,0,0,0,0,0,0,0,0,0,390,0,390
1464,Maharashtra,2003,Special Jail,24,0,24,104,1,105,0,0,0,0,0,0,128,1,129
1465,Maharashtra,2003,Others,16,2,18,0,0,0,0,0,0,0,0,0,16,2,18
1466,Maharashtra,2003,Total,7825,390,8215,14776,728,15504,188,1,189,21,0,21,22810,1119,23929
1467,Maharashtra,2004,Central Jail,7159,443,7602,9472,141,9613,165,0,165,1,0,1,16797,584,17381
1468,Maharashtra,2004,District Jail,837,25,862,5434,371,5805,5,0,5,7,0,7,6283,396,6679
1469,Maharashtra,2004,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,Maharashtra,2004,Women Jail,0,15,15,0,259,259,0,0,0,0,0,0,0,274,274
1471,Maharashtra,2004,Borstal School,0,0,0,0,0,0,0,0,0,29,0,29,29,0,29
1472,Maharashtra,2004,Open Jail,418,0,418,0,0,0,0,0,0,0,0,0,418,0,418
1473,Maharashtra,2004,Special Jail,20,0,20,106,1,107,0,0,0,0,0,0,126,1,127
1474,Maharashtra,2004,Others,13,1,14,0,0,0,0,0,0,0,0,0,13,1,14
1475,Maharashtra,2004,Total,8447,484,8931,15012,772,15784,170,0,170,37,0,37,23666,1256,24922
1476,Maharashtra,2005,Central Jail,7225,428,7653,9383,173,9556,234,1,235,0,0,0,16842,602,17444
1477,Maharashtra,2005,District Jail,887,18,905,5615,359,5974,0,0,0,0,0,0,6502,377,6879
1478,Maharashtra,2005,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,Maharashtra,2005,Women Jail,0,12,12,0,326,326,0,0,0,0,0,0,0,338,338
1480,Maharashtra,2005,Borstal School,0,0,0,0,0,0,0,0,0,21,0,21,21,0,21
1481,Maharashtra,2005,Open Jail,559,0,559,0,0,0,0,0,0,0,0,0,559,0,559
1482,Maharashtra,2005,Special Jail,85,1,86,86,4,90,0,0,0,0,0,0,171,5,176
1483,Maharashtra,2005,Others,10,4,14,0,0,0,0,0,0,0,0,0,10,4,14
1484,Maharashtra,2005,Total,8766,463,9229,15084,862,15946,234,1,235,21,0,21,24105,1326,25431
1485,Maharashtra,2006,Central Jail,7213,385,7598,9405,192,9597,242,1,243,0,0,0,16860,578,17438
1486,Maharashtra,2006,District Jail,741,23,764,5776,361,6137,2,0,2,1,0,1,6520,384,6904
1487,Maharashtra,2006,Sub_Jail,7,0,7,148,9,157,0,0,0,0,0,0,155,9,164
1488,Maharashtra,2006,Women Jail,0,36,36,0,345,345,0,0,0,0,0,0,0,381,381
1489,Maharashtra,2006,Borstal School,0,0,0,0,0,0,29,0,29,0,0,0,29,0,29
1490,Maharashtra,2006,Open Jail,642,0,642,0,0,0,0,0,0,0,0,0,642,0,642
1491,Maharashtra,2006,Special Jail,71,1,72,125,4,129,0,0,0,0,0,0,196,5,201
1492,Maharashtra,2006,Others,26,4,30,0,0,0,0,0,0,0,0,0,26,4,30
1493,Maharashtra,2006,Total,8700,449,9149,15454,911,16365,273,1,274,1,0,1,24428,1361,25789
1494,Maharashtra,2007,Central Jail,7360,449,7809,9314,191,9505,112,1,113,0,0,0,16786,641,17427
1495,Maharashtra,2007,District Jail,649,32,681,6130,442,6572,4,0,4,0,0,0,6783,474,7257
1496,Maharashtra,2007,Sub_Jail,4,0,4,121,9,130,0,0,0,0,0,0,125,9,134
1497,Maharashtra,2007,Women Jail,0,26,26,0,193,193,0,0,0,0,0,0,0,219,219
1498,Maharashtra,2007,Borstal School,0,0,0,0,0,0,35,0,35,0,0,0,35,0,35
1499,Maharashtra,2007,Open Jail,624,0,624,0,0,0,0,0,0,0,0,0,624,0,624
1500,Maharashtra,2007,Special Jail,35,0,35,131,6,137,0,0,0,0,0,0,166,6,172
1501,Maharashtra,2007,Others,20,4,24,0,0,0,0,0,0,0,0,0,20,4,24
1502,Maharashtra,2007,Total,8692,511,9203,15696,841,16537,151,1,152,0,0,0,24539,1353,25892
1503,Maharashtra,2008,Central Jail,7501,466,7967,9604,193,9797,66,2,68,0,0,0,17171,661,17832
1504,Maharashtra,2008,District Jail,547,12,559,5781,434,6215,3,0,3,0,0,0,6331,446,6777
1505,Maharashtra,2008,Sub_Jail,0,0,0,114,9,123,0,0,0,0,0,0,114,9,123
1506,Maharashtra,2008,Women Jail,0,18,18,0,296,296,0,0,0,0,0,0,0,314,314
1507,Maharashtra,2008,Borstal School,0,0,0,0,0,0,42,0,42,0,0,0,42,0,42
1508,Maharashtra,2008,Open Jail,584,0,584,0,0,0,0,0,0,0,0,0,584,0,584
1509,Maharashtra,2008,Special Jail,26,0,26,119,4,123,0,0,0,0,0,0,145,4,149
1510,Maharashtra,2008,Others,7,3,10,0,0,0,0,0,0,0,0,0,7,3,10
1511,Maharashtra,2008,Total,8665,499,9164,15618,936,16554,111,2,113,0,0,0,24394,1437,25831
1512,Maharashtra,2009,Central Jail,6879,471,7350,9608,165,9773,33,0,33,0,0,0,16520,636,17156
1513,Maharashtra,2009,District Jail,463,6,469,5293,448,5741,0,0,0,0,0,0,5756,454,6210
1514,Maharashtra,2009,Sub_Jail,4,0,4,251,12,263,0,0,0,0,0,0,255,12,267
1515,Maharashtra,2009,Women Jail,0,49,49,0,323,323,0,0,0,0,0,0,0,372,372
1516,Maharashtra,2009,Borstal School,0,0,0,0,0,0,49,0,49,0,0,0,49,0,49
1517,Maharashtra,2009,Open Jail,713,0,713,0,0,0,0,0,0,0,0,0,713,0,713
1518,Maharashtra,2009,Special Jail,16,0,16,75,5,80,0,0,0,0,0,0,91,5,96
1519,Maharashtra,2009,Others,18,3,21,0,0,0,0,0,0,0,0,0,18,3,21
1520,Maharashtra,2009,Total,8093,529,8622,15227,953,16180,82,0,82,0,0,0,23402,1482,24884
1521,Maharashtra,2010,Central Jail,6481,392,6873,9770,194,9964,34,1,35,0,0,0,16285,587,16872
1522,Maharashtra,2010,District Jail,414,4,418,5175,389,5564,1,0,1,0,0,0,5590,393,5983
1523,Maharashtra,2010,Sub_Jail,10,0,10,201,6,207,0,0,0,0,0,0,211,6,217
1524,Maharashtra,2010,Women Jail,0,5,5,0,253,253,0,1,1,0,0,0,0,259,259
1525,Maharashtra,2010,Borstal School,0,0,0,0,0,0,40,0,40,0,0,0,40,0,40
1526,Maharashtra,2010,Open Jail,771,46,817,0,0,0,0,0,0,0,0,0,771,46,817
1527,Maharashtra,2010,Special Jail,4,0,4,73,4,77,0,0,0,0,0,0,77,4,81
1528,Maharashtra,2010,Others,10,2,12,0,0,0,0,0,0,0,0,0,10,2,12
1529,Maharashtra,2010,Total,7690,449,8139,15219,846,16065,75,2,77,0,0,0,22984,1297,24281
1530,Maharashtra,2011,Central Jail,6248,383,6631,9834,196,10030,36,0,36,0,0,0,16118,579,16697
1531,Maharashtra,2011,District Jail,474,10,484,5207,482,5689,1,0,1,0,0,0,5682,492,6174
1532,Maharashtra,2011,Sub_Jail,0,0,0,44,3,47,0,0,0,0,0,0,44,3,47
1533,Maharashtra,2011,Women Jail,0,25,25,0,231,231,0,0,0,0,0,0,0,256,256
1534,Maharashtra,2011,Borstal School,0,0,0,0,0,0,29,0,29,0,0,0,29,0,29
1535,Maharashtra,2011,Open Jail,741,41,782,0,0,0,0,0,0,0,0,0,741,41,782
1536,Maharashtra,2011,Special Jail,9,0,9,64,3,67,0,0,0,0,0,0,73,3,76
1537,Maharashtra,2011,Others,19,2,21,0,0,0,0,0,0,0,0,0,19,2,21
1538,Maharashtra,2011,Total,7491,461,7952,15149,915,16064,66,0,66,0,0,0,22706,1376,24082
1539,Maharashtra,2012,Central Jail,6484,375,6859,9970,140,10110,39,0,39,0,0,0,16493,515,17008
1540,Maharashtra,2012,District Jail,402,47,449,5456,462,5918,3,0,3,0,0,0,5861,509,6370
1541,Maharashtra,2012,Sub_Jail,0,0,0,46,0,46,0,0,0,0,0,0,46,0,46
1542,Maharashtra,2012,Women Jail,0,4,4,0,277,277,0,0,0,0,0,0,0,281,281
1543,Maharashtra,2012,Borstal School,0,0,0,0,0,0,0,0,0,15,0,15,15,0,15
1544,Maharashtra,2012,Open Jail,660,29,689,0,0,0,0,0,0,0,0,0,660,29,689
1545,Maharashtra,2012,Special Jail,6,1,7,73,2,75,0,0,0,0,0,0,79,3,82
1546,Maharashtra,2012,Others,17,1,18,0,0,0,0,0,0,0,0,0,17,1,18
1547,Maharashtra,2012,Total,7569,457,8026,15545,881,16426,42,0,42,15,0,15,23171,1338,24509
1548,Manipur,2001,Central Jail,22,0,22,315,13,328,85,11,96,0,0,0,422,24,446
1549,Manipur,2001,District Jail,0,0,0,16,0,16,0,0,0,0,0,0,16,0,16
1550,Manipur,2001,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,Manipur,2001,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,Manipur,2001,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,Manipur,2001,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,Manipur,2001,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,Manipur,2001,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,Manipur,2001,Total,22,0,22,331,13,344,85,11,96,0,0,0,438,24,462
1557,Manipur,2002,Central Jail,36,1,37,332,21,353,113,6,119,0,0,0,481,28,509
1558,Manipur,2002,District Jail,0,0,0,7,0,7,0,0,0,0,0,0,7,0,7
1559,Manipur,2002,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,Manipur,2002,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,Manipur,2002,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,Manipur,2002,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,Manipur,2002,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,Manipur,2002,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,Manipur,2002,Total,36,1,37,339,21,360,113,6,119,0,0,0,488,28,516
1566,Manipur,2003,Central Jail,32,1,33,338,18,356,130,8,138,0,0,0,500,27,527
1567,Manipur,2003,District Jail,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5
1568,Manipur,2003,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,Manipur,2003,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,Manipur,2003,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,Manipur,2003,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,Manipur,2003,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,Manipur,2003,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,Manipur,2003,Total,32,1,33,343,18,361,130,8,138,0,0,0,505,27,532
1575,Manipur,2004,Central Jail,32,0,32,338,21,359,72,2,74,0,0,0,442,23,465
1576,Manipur,2004,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,Manipur,2004,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,Manipur,2004,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,Manipur,2004,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,Manipur,2004,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,Manipur,2004,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,Manipur,2004,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,Manipur,2004,Total,32,0,32,338,21,359,72,2,74,0,0,0,442,23,465
1584,Manipur,2005,Central Jail,31,0,31,376,19,395,96,7,103,0,0,0,503,26,529
1585,Manipur,2005,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,Manipur,2005,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,Manipur,2005,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,Manipur,2005,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,Manipur,2005,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,Manipur,2005,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,Manipur,2005,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,Manipur,2005,Total,31,0,31,376,19,395,96,7,103,0,0,0,503,26,529
1593,Manipur,2006,Central Jail,33,0,33,308,15,323,42,0,42,0,0,0,383,15,398
1594,Manipur,2006,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,Manipur,2006,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,Manipur,2006,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,Manipur,2006,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,Manipur,2006,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,Manipur,2006,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,Manipur,2006,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,Manipur,2006,Total,33,0,33,308,15,323,42,0,42,0,0,0,383,15,398
1602,Manipur,2007,Central Jail,56,0,56,246,6,252,132,4,136,0,0,0,434,10,444
1603,Manipur,2007,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,Manipur,2007,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,Manipur,2007,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,Manipur,2007,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,Manipur,2007,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,Manipur,2007,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,Manipur,2007,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,Manipur,2007,Total,56,0,56,246,6,252,132,4,136,0,0,0,434,10,444
1611,Manipur,2008,Central Jail,36,0,36,252,17,269,150,10,160,0,0,0,438,27,465
1612,Manipur,2008,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,Manipur,2008,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,Manipur,2008,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,Manipur,2008,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,Manipur,2008,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,Manipur,2008,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,Manipur,2008,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,Manipur,2008,Total,36,0,36,252,17,269,150,10,160,0,0,0,438,27,465
1620,Manipur,2009,Central Jail,34,0,34,323,32,355,127,16,143,0,0,0,484,48,532
1621,Manipur,2009,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,Manipur,2009,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,Manipur,2009,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,Manipur,2009,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,Manipur,2009,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,Manipur,2009,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,Manipur,2009,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,Manipur,2009,Total,34,0,34,323,32,355,127,16,143,0,0,0,484,48,532
1629,Manipur,2010,Central Jail,31,1,32,363,10,373,185,28,213,0,0,0,579,39,618
1630,Manipur,2010,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,Manipur,2010,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,Manipur,2010,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,Manipur,2010,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,Manipur,2010,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,Manipur,2010,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,Manipur,2010,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,Manipur,2010,Total,31,1,32,363,10,373,185,28,213,0,0,0,579,39,618
1638,Manipur,2011,Central Jail,31,1,32,428,26,454,149,12,161,0,0,0,608,39,647
1639,Manipur,2011,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,Manipur,2011,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,Manipur,2011,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,Manipur,2011,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,Manipur,2011,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,Manipur,2011,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,Manipur,2011,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,Manipur,2011,Total,31,1,32,428,26,454,149,12,161,0,0,0,608,39,647
1647,Manipur,2012,Central Jail,63,1,64,506,21,527,121,11,132,0,0,0,690,33,723
1648,Manipur,2012,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,Manipur,2012,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,Manipur,2012,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,Manipur,2012,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,Manipur,2012,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,Manipur,2012,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,Manipur,2012,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,Manipur,2012,Total,63,1,64,506,21,527,121,11,132,0,0,0,690,33,723
1656,Meghalaya,2001,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,Meghalaya,2001,District Jail,14,0,14,497,8,505,7,0,7,0,0,0,518,8,526
1658,Meghalaya,2001,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,Meghalaya,2001,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,Meghalaya,2001,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,Meghalaya,2001,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,Meghalaya,2001,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,Meghalaya,2001,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,Meghalaya,2001,Total,14,0,14,497,8,505,7,0,7,0,0,0,518,8,526
1665,Meghalaya,2002,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,Meghalaya,2002,District Jail,20,0,20,495,11,506,6,0,6,0,0,0,521,11,532
1667,Meghalaya,2002,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
